Unnamed: 0,Nose-X,Nose-Y,Nose-Confidence,Neck-X,Neck-Y,Neck-Confidence,R-shoulder-X,R-shoulder-Y,R-shoulder-Confidence,R-elbow-X,R-elbow-Y,R-elbow-Confidence,R-wrist-X,R-wrist-Y,R-wrist-Confidence,L-shoulder-X,L-shoulder-Y,L-shoulder-Confidence,L-elbow-X,L-elbow-Y,L-elbow-Confidence,L-wrist-X,L-wrist-Y,L-wrist-Confidence,R-hip-X,R-hip-Y,R-hip-Confidence,R-knee-X,R-knee-Y,R-knee-Confidence,R-ankle-X,R-ankle-Y,R-ankle-Confidence,L-hip-X,L-hip-Y,L-hip-Confidence,L-knee-X,L-knee-Y,L-knee-Confidence,L-ankle-X,L-ankle-Y,L-ankle-Confidence,R-eye-X,R-eye-Y,R-eye-Confidence,L-eye-X,L-eye-Y,L-eye-Confidence,R-ear-X,R-ear-Y,R-ear-Confidence,L-ear-X,L-ear-Y,L-ear-Confidence,R-wrist-X-Filtered,R-wrist-Y-Filtered,R-elbow-X-Filtered,R-elbow-Y-Filtered,R-shoulder-X-Filtered,R-shoulder-Y-Filtered,L-shoulder-X-Filtered,L-shoulder-Y-Filtered
396,489,388,0.5116044282913208,0,0,0.0,0,0,0.0,0,0,0,0,0,0,824,759,0.3074072897434234,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,387,354,0.5094591975212097,555,353,0.4997552037239074,253,454,0.2811827957630157,0,0,0.0,1279.999999999996,0.0,1279.999999999996,0.0,795.9720279720254,445.84615384615245,1279.999999999996,0.0
397,489,388,0.5116044282913208,0,0,0.0,0,0,0.0,0,0,0,0,0,0,824,759,0.3074072897434234,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,387,354,0.5094591975212097,555,353,0.4997552037239074,253,454,0.2811827957630157,0,0,0.0,1279.999999999996,0.0,1279.999999999996,0.0,657.6783216783197,573.2307692307675,1279.999999999996,0.0
398,489,388,0.5116044282913208,0,0,0.0,0,0,0.0,0,0,0,0,0,0,824,759,0.3074072897434234,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,387,354,0.5094591975212097,555,353,0.4997552037239074,253,454,0.2811827957630157,0,0,0.0,1279.999999999996,0.0,1279.999999999996,0.0,536.671328671327,684.6923076923056,1279.999999999996,0.0
399,489,388,0.5116044282913208,0,0,0.0,0,0,0.0,0,0,0,0,0,0,824,759,0.3074072897434234,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,387,354,0.5094591975212097,555,353,0.4997552037239074,253,454,0.2811827957630157,0,0,0.0,1279.999999999996,0.0,1279.999999999996,0.0,444.4755244755231,769.6153846153823,1279.999999999996,0.0
400,489,388,0.5116044282913208,0,0,0.0,0,0,0.0,0,0,0,0,0,0,824,759,0.3074072897434234,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,387,354,0.5094591975212097,555,353,0.4997552037239074,253,454,0.2811827957630157,0,0,0.0,1279.999999999996,0.0,1279.999999999996,0.0,389.9999999999988,817.3846153846127,1279.999999999996,0.0
401,489,388,0.5116044282913208,0,0,0.0,0,0,0.0,0,0,0,0,0,0,824,759,0.3074072897434234,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,387,354,0.5094591975212097,555,353,0.4997552037239074,253,454,0.2811827957630157,0,0,0.0,1279.999999999996,0.0,1279.999999999996,0.0,389.9999999999988,817.3846153846127,1279.999999999996,0.0
402,489,388,0.5116044282913208,0,0,0.0,0,0,0.0,0,0,0,0,0,0,824,759,0.3074072897434234,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,387,354,0.5094591975212097,555,353,0.4997552037239074,253,454,0.2811827957630157,0,0,0.0,1279.999999999996,0.0,1279.999999999996,0.0,455.52447552447416,758.9999999999977,1279.999999999996,0.0
403,489,388,0.5116044282913208,0,0,0.0,0,0,0.0,0,0,0,0,0,0,824,759,0.3074072897434234,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,387,354,0.5094591975212097,555,353,0.4997552037239074,253,454,0.2811827957630157,0,0,0.0,1279.999999999996,0.0,1279.999999999996,0.0,459.3286713286699,758.9999999999977,1279.999999999996,0.0
404,489,388,0.5116044282913208,0,0,0.0,0,0,0.0,0,0,0,0,0,0,824,759,0.3074072897434234,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,387,354,0.5094591975212097,555,353,0.4997552037239074,253,454,0.2811827957630157,0,0,0.0,1279.999999999996,0.0,1279.999999999996,0.0,464.3216783216769,758.9999999999977,1279.999999999996,0.0
405,489,388,0.5116044282913208,0,0,0.0,0,0,0.0,0,0,0,0,0,0,824,759,0.3074072897434234,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,387,354,0.5094591975212097,555,353,0.4997552037239074,253,454,0.2811827957630157,0,0,0.0,1279.999999999996,0.0,1279.999999999996,0.0,470.0279720279706,758.9999999999977,1279.999999999996,0.0
406,454,388,0.6329622268676758,0,0,0.0,0,0,0.0,0,0,0,0,0,0,790,759,0.2251450270414352,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,353,321,0.4606652557849884,488,320,0.494293749332428,217,421,0.2063099890947342,0,0,0.0,1279.999999999996,0.0,1279.999999999996,0.0,475.97202797202647,758.9999999999977,1279.999999999996,0.0
407,454,388,0.6329622268676758,0,0,0.0,0,0,0.0,0,0,0,0,0,0,790,759,0.2251450270414352,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,353,321,0.4606652557849884,488,320,0.494293749332428,217,421,0.2063099890947342,0,0,0.0,1279.999999999996,0.0,1279.999999999996,0.0,479.2167832167817,758.9999999999977,1279.999999999996,0.0
408,454,388,0.6329622268676758,0,0,0.0,0,0,0.0,0,0,0,0,0,0,790,759,0.2251450270414352,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,353,321,0.4606652557849884,488,320,0.494293749332428,217,421,0.2063099890947342,0,0,0.0,1279.999999999996,0.0,1279.999999999996,0.0,484.2097902097887,758.9999999999977,1279.999999999996,0.0
409,454,388,0.6329622268676758,0,0,0.0,0,0,0.0,0,0,0,0,0,0,790,759,0.2251450270414352,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,353,321,0.4606652557849884,488,320,0.494293749332428,217,421,0.2063099890947342,0,0,0.0,1279.999999999996,0.0,1279.999999999996,0.0,490.0279720279705,758.9999999999977,1279.999999999996,0.0
410,454,388,0.6329622268676758,0,0,0.0,0,0,0.0,0,0,0,0,0,0,790,759,0.2251450270414352,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,353,321,0.4606652557849884,488,320,0.494293749332428,217,421,0.2063099890947342,0,0,0.0,1279.999999999996,0.0,1279.999999999996,0.0,495.7482517482502,758.9999999999977,1279.999999999996,0.0
411,454,388,0.6329622268676758,0,0,0.0,0,0,0.0,0,0,0,0,0,0,790,759,0.2251450270414352,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,353,321,0.4606652557849884,488,320,0.494293749332428,217,421,0.2063099890947342,0,0,0.0,1279.999999999996,0.0,1279.999999999996,0.0,500.4475524475509,758.9999999999977,1279.999999999996,0.0
412,454,388,0.6329622268676758,0,0,0.0,0,0,0.0,0,0,0,0,0,0,790,759,0.2251450270414352,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,353,321,0.4606652557849884,488,320,0.494293749332428,217,421,0.2063099890947342,0,0,0.0,1279.999999999996,0.0,1279.999999999996,0.0,503.20279720279564,758.9999999999977,1279.999999999996,0.0
413,454,388,0.6454035639762878,0,0,0.0,0,0,0.0,0,0,0,0,0,0,758,759,0.2475276291370391,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,353,321,0.4852665364742279,489,320,0.5208122134208679,218,420,0.2374135702848434,0,0,0.0,1279.999999999996,0.0,1279.999999999996,0.0,508.7972027972013,758.9999999999977,1279.999999999996,0.0
414,454,388,0.6454035639762878,0,0,0.0,0,0,0.0,0,0,0,0,0,0,758,759,0.2475276291370391,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,353,321,0.4852665364742279,489,320,0.5208122134208679,218,420,0.2374135702848434,0,0,0.0,1279.999999999996,0.0,1279.999999999996,0.0,455.8601398601385,817.3846153846127,1279.999999999996,0.0
415,454,388,0.6454035639762878,0,0,0.0,0,0,0.0,0,0,0,0,0,0,758,759,0.2475276291370391,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,353,321,0.4852665364742279,489,320,0.5208122134208679,218,420,0.2374135702848434,0,0,0.0,1279.999999999996,0.0,1279.999999999996,0.0,460.55944055943917,817.3846153846127,1279.999999999996,0.0
416,454,388,0.6454035639762878,0,0,0.0,0,0,0.0,0,0,0,0,0,0,758,759,0.2475276291370391,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,353,321,0.4852665364742279,489,320,0.5208122134208679,218,420,0.2374135702848434,0,0,0.0,1279.999999999996,0.0,1279.999999999996,0.0,511.84615384615233,769.6153846153823,1279.999999999996,0.0
417,454,388,0.6454035639762878,0,0,0.0,0,0,0.0,0,0,0,0,0,0,758,759,0.2475276291370391,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,353,321,0.4852665364742279,489,320,0.5208122134208679,218,420,0.2374135702848434,0,0,0.0,1279.999999999996,0.0,1279.999999999996,0.0,598.6713286713268,684.6923076923056,1279.999999999996,0.0
418,454,388,0.6454035639762878,0,0,0.0,0,0,0.0,0,0,0,0,0,0,758,759,0.2475276291370391,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,353,321,0.4852665364742279,489,320,0.5208122134208679,218,420,0.2374135702848434,0,0,0.0,1279.999999999996,0.0,1279.999999999996,0.0,709.9860139860118,573.2307692307675,1279.999999999996,0.0
419,454,388,0.6454035639762878,0,0,0.0,0,0,0.0,0,0,0,0,0,0,758,759,0.2475276291370391,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,353,321,0.4852665364742279,489,320,0.5208122134208679,218,420,0.2374135702848434,0,0,0.0,1279.999999999996,0.0,1279.999999999996,0.0,834.7412587412562,445.84615384615245,1279.999999999996,0.0
420,421,388,0.5608565807342529,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,319,353,0.4866330623626709,454,321,0.5290845632553101,153,455,0.2231437861919403,0,0,0.0,1279.999999999996,0.0,1279.999999999996,0.0,967.2587412587383,313.15384615384517,1279.999999999996,0.0
421,421,388,0.5608565807342529,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,319,353,0.4866330623626709,454,321,0.5290845632553101,153,455,0.2231437861919403,0,0,0.0,1279.999999999996,0.0,1279.999999999996,0.0,1094.475524475521,185.7692307692302,1279.999999999996,0.0
422,421,388,0.5608565807342529,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,319,353,0.4866330623626709,454,321,0.5290845632553101,153,455,0.2231437861919403,0,0,0.0,1279.999999999996,0.0,1279.999999999996,0.0,1205.790209790206,74.3076923076921,1279.999999999996,0.0
423,421,388,0.5608565807342529,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,319,353,0.4866330623626709,454,321,0.5290845632553101,153,455,0.2231437861919403,0,0,0.0,1279.999999999996,0.0,1279.999999999996,0.0,1290.6013986013945,-10.615384615384556,1279.999999999996,0.0
424,421,388,0.5608565807342529,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,319,353,0.4866330623626709,454,321,0.5290845632553101,153,455,0.2231437861919403,0,0,0.0,1279.999999999996,0.0,1279.999999999996,0.0,1338.3076923076883,-58.38461538461518,1279.999999999996,0.0
425,421,388,0.5608565807342529,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,319,353,0.4866330623626709,454,321,0.5290845632553101,153,455,0.2231437861919403,0,0,0.0,1279.999999999996,0.0,1279.999999999996,0.0,1338.3076923076883,-58.38461538461519,1279.999999999996,0.0
426,453,422,0.4210678935050964,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,320,387,0.3083292841911316,487,387,0.5955885052680969,185,456,0.2318203449249267,0,0,0.0,1279.999999999996,0.0,1279.999999999996,0.0,1279.999999999996,0.0,1279.999999999996,0.0
427,453,422,0.4210678935050964,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,320,387,0.3083292841911316,487,387,0.5955885052680969,185,456,0.2318203449249267,0,0,0.0,1279.999999999996,0.0,1279.999999999996,0.0,1279.999999999996,0.0,1279.999999999996,0.0
428,453,422,0.4210678935050964,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,320,387,0.3083292841911316,487,387,0.5955885052680969,185,456,0.2318203449249267,0,0,0.0,1279.999999999996,0.0,1279.999999999996,0.0,1279.999999999996,0.0,1279.999999999996,0.0
429,453,422,0.4210678935050964,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,320,387,0.3083292841911316,487,387,0.5955885052680969,185,456,0.2318203449249267,0,0,0.0,1279.999999999996,0.0,1279.999999999996,0.0,1279.999999999996,0.0,1279.999999999996,0.0
430,453,422,0.4210678935050964,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,320,387,0.3083292841911316,487,387,0.5955885052680969,185,456,0.2318203449249267,0,0,0.0,1279.999999999996,0.0,1279.999999999996,0.0,1279.999999999996,0.0,1279.999999999996,0.0
431,453,422,0.4210678935050964,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,320,387,0.3083292841911316,487,387,0.5955885052680969,185,456,0.2318203449249267,0,0,0.0,1279.999999999996,0.0,1279.999999999996,0.0,1279.999999999996,0.0,1279.999999999996,0.0
432,453,422,0.4210678935050964,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,320,387,0.3083292841911316,487,387,0.5955885052680969,185,456,0.2318203449249267,0,0,0.0,1279.999999999996,0.0,1279.999999999996,0.0,1279.999999999996,0.0,1279.999999999996,0.0
433,453,422,0.4210678935050964,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,320,387,0.3083292841911316,487,387,0.5955885052680969,185,456,0.2318203449249267,0,0,0.0,1279.999999999996,0.0,1279.999999999996,0.0,1279.999999999996,0.0,1279.999999999996,0.0
434,453,422,0.4210678935050964,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,320,387,0.3083292841911316,487,387,0.5955885052680969,185,456,0.2318203449249267,0,0,0.0,1279.999999999996,0.0,1279.999999999996,0.0,1279.999999999996,0.0,1279.999999999996,0.0
435,453,422,0.4210678935050964,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,320,387,0.3083292841911316,487,387,0.5955885052680969,185,456,0.2318203449249267,0,0,0.0,1279.999999999996,0.0,1279.999999999996,0.0,1279.999999999996,0.0,1279.999999999996,0.0
436,421,422,0.4532833397388458,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,320,387,0.367549329996109,487,387,0.531148374080658,218,455,0.281164139509201,0,0,0.0,1279.999999999996,0.0,1279.999999999996,0.0,1279.999999999996,0.0,1279.999999999996,0.0
437,421,422,0.4532833397388458,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,320,387,0.367549329996109,487,387,0.531148374080658,218,455,0.281164139509201,0,0,0.0,1279.999999999996,0.0,1279.999999999996,0.0,1279.999999999996,0.0,1279.999999999996,0.0
438,421,422,0.4532833397388458,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,320,387,0.367549329996109,487,387,0.531148374080658,218,455,0.281164139509201,0,0,0.0,1279.999999999996,0.0,1279.999999999996,0.0,1279.999999999996,0.0,1279.999999999996,0.0
439,421,422,0.4532833397388458,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,320,387,0.367549329996109,487,387,0.531148374080658,218,455,0.281164139509201,0,0,0.0,1279.999999999996,0.0,1279.999999999996,0.0,1279.999999999996,0.0,1279.999999999996,0.0
440,421,422,0.4532833397388458,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,320,387,0.367549329996109,487,387,0.531148374080658,218,455,0.281164139509201,0,0,0.0,1279.999999999996,0.0,1279.999999999996,0.0,1279.999999999996,0.0,1279.999999999996,0.0
441,421,422,0.4532833397388458,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,320,387,0.367549329996109,487,387,0.531148374080658,218,455,0.281164139509201,0,0,0.0,1279.999999999996,0.0,1279.999999999996,0.0,1279.999999999996,0.0,1279.999999999996,0.0
442,453,422,0.3769138753414154,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,321,387,0.3301518559455871,487,388,0.5256038308143616,217,455,0.2322607636451721,0,0,0.0,1279.999999999996,0.0,1279.999999999996,0.0,1279.999999999996,0.0,1279.999999999996,0.0
443,453,422,0.3769138753414154,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,321,387,0.3301518559455871,487,388,0.5256038308143616,217,455,0.2322607636451721,0,0,0.0,1279.999999999996,0.0,1279.999999999996,0.0,1279.999999999996,0.0,1279.999999999996,0.0
444,453,422,0.3769138753414154,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,321,387,0.3301518559455871,487,388,0.5256038308143616,217,455,0.2322607636451721,0,0,0.0,1279.999999999996,0.0,1279.999999999996,0.0,1279.999999999996,0.0,1279.999999999996,0.0
445,453,422,0.3769138753414154,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,321,387,0.3301518559455871,487,388,0.5256038308143616,217,455,0.2322607636451721,0,0,0.0,1279.999999999996,0.0,1279.999999999996,0.0,1279.999999999996,0.0,1279.999999999996,0.0
446,453,422,0.3769138753414154,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,321,387,0.3301518559455871,487,388,0.5256038308143616,217,455,0.2322607636451721,0,0,0.0,1279.999999999996,0.0,1279.999999999996,0.0,1279.999999999996,0.0,1279.999999999996,0.0
447,453,422,0.3769138753414154,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,321,387,0.3301518559455871,487,388,0.5256038308143616,217,455,0.2322607636451721,0,0,0.0,1279.999999999996,0.0,1279.999999999996,0.0,1279.999999999996,0.0,1279.999999999996,0.0
448,453,422,0.3769138753414154,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,321,387,0.3301518559455871,487,388,0.5256038308143616,217,455,0.2322607636451721,0,0,0.0,1279.999999999996,0.0,1279.999999999996,0.0,1279.999999999996,0.0,1279.999999999996,0.0
449,421,454,0.4163339138031006,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,321,388,0.3057604134082794,487,388,0.5205048322677612,185,489,0.2305020540952682,0,0,0.0,1279.999999999996,0.0,1279.999999999996,0.0,1279.999999999996,0.0,1279.999999999996,0.0
450,421,454,0.4163339138031006,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,321,388,0.3057604134082794,487,388,0.5205048322677612,185,489,0.2305020540952682,0,0,0.0,1279.999999999996,0.0,1279.999999999996,0.0,1279.999999999996,0.0,1279.999999999996,0.0
451,421,454,0.4163339138031006,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,321,388,0.3057604134082794,487,388,0.5205048322677612,185,489,0.2305020540952682,0,0,0.0,1279.999999999996,0.0,1279.999999999996,0.0,1279.999999999996,0.0,1279.999999999996,0.0
452,421,454,0.4163339138031006,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,321,388,0.3057604134082794,487,388,0.5205048322677612,185,489,0.2305020540952682,0,0,0.0,1279.999999999996,0.0,1279.999999999996,0.0,1279.999999999996,0.0,1279.999999999996,0.0
453,421,454,0.4163339138031006,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,321,388,0.3057604134082794,487,388,0.5205048322677612,185,489,0.2305020540952682,0,0,0.0,1279.999999999996,0.0,1279.999999999996,0.0,1279.999999999996,0.0,1279.999999999996,0.0
454,421,454,0.4163339138031006,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,321,388,0.3057604134082794,487,388,0.5205048322677612,185,489,0.2305020540952682,0,0,0.0,1279.999999999996,0.0,1279.999999999996,0.0,1279.999999999996,0.0,1279.999999999996,0.0
455,421,454,0.4163339138031006,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,321,388,0.3057604134082794,487,388,0.5205048322677612,185,489,0.2305020540952682,0,0,0.0,1279.999999999996,0.0,1279.999999999996,0.0,1279.999999999996,0.0,1279.999999999996,0.0
456,421,456,0.5415343642234802,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,320,421,0.4197012484073639,488,421,0.5333883166313171,218,489,0.2486412227153778,0,0,0.0,1279.999999999996,0.0,1279.999999999996,0.0,1279.999999999996,0.0,1279.999999999996,0.0
457,421,456,0.5415343642234802,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,320,421,0.4197012484073639,488,421,0.5333883166313171,218,489,0.2486412227153778,0,0,0.0,1279.999999999996,0.0,1279.999999999996,0.0,1279.999999999996,0.0,1279.999999999996,0.0
458,421,456,0.5415343642234802,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,320,421,0.4197012484073639,488,421,0.5333883166313171,218,489,0.2486412227153778,0,0,0.0,1279.999999999996,0.0,1279.999999999996,0.0,1279.999999999996,0.0,1279.999999999996,0.0
459,421,456,0.5415343642234802,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,320,421,0.4197012484073639,488,421,0.5333883166313171,218,489,0.2486412227153778,0,0,0.0,1279.999999999996,0.0,1279.999999999996,0.0,1279.999999999996,0.0,1279.999999999996,0.0
460,421,456,0.5415343642234802,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,320,421,0.4197012484073639,488,421,0.5333883166313171,218,489,0.2486412227153778,0,0,0.0,1279.999999999996,0.0,1279.999999999996,0.0,1279.999999999996,0.0,1279.999999999996,0.0
461,421,456,0.5415343642234802,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,320,421,0.4197012484073639,488,421,0.5333883166313171,218,489,0.2486412227153778,0,0,0.0,1279.999999999996,0.0,1279.999999999996,0.0,1279.999999999996,0.0,1279.999999999996,0.0
462,421,456,0.5415343642234802,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,320,421,0.4197012484073639,488,421,0.5333883166313171,218,489,0.2486412227153778,0,0,0.0,1279.999999999996,0.0,1279.999999999996,0.0,1279.999999999996,0.0,1279.999999999996,0.0
